name,date,stars,comment
EOEwemade OdiaseUS•1 review,7 days ago,0,"Easy peasy checkoutAugust 12, 2025"
SNStephanie Noel LamarreUS•1 review,7 days ago,0,"I love my fashion novaI love my fashion nova August 12, 2025"
FNFashion NovaUS•1 review,7 days ago,0,"Great experience!August 12, 2025"
SWSwannUS•1 review,7 days ago,0,"USER FRIENDLY it was user friendlyAugust 12, 2025"
AUAubreyIE•1 review,7 days ago,0,"Very good it’s so easer 100%August 12, 2025"
SASharita AlexanderUS•1 review,7 days ago,0,"Everything went  smoothEverything went  smooth August 12, 2025"
EMemely medinaUS•1 review,7 days ago,0,"Easy to shopEasy to shop! Well organized too. August 12, 2025"
FRfrancineUS•1 review,7 days ago,0,"I love fashion nova only place for me…I love fashion nova only place for me to shopAugust 12, 2025"
VGVeronica GarciaUS•2 reviews,7 days ago,0,"Love the clothesLove the clothes August 12, 2025"
ANAnonymousUS•1 review,7 days ago,0,"It's really terrible you give people…It's really terrible you give people gift cards for their returns and I go to use it and it doesn't work any longer like I had to use it in the specific timeframe. August 12, 2025"
ECEli CadetUS•1 review,7 days ago,0,"I LOVE FASHION NOVA!!August 12, 2025"
CUcustomerUS•2 reviews,Updated 6 days ago,0,"They do credit refundsThey do credit refunds, and then the price of the item when exchanging items price goes up. I think it should be a feature to just exchange sizes and not refunding. Additionally you have to pay $5 for a return and take to UPS.August 11, 2025"
DRDeVonne RosemondUS•3 reviews,7 days ago,0,"Looking Good. Always have the latest styles and keeps…Always have the latest styles and keeps me looking like a fresh fashionista!!!! August 12, 2025"
"GEGertrude-Tampa,FLUS•2 reviews",7 days ago,0,"No issues always have a GREAT shopping…No issues always have a GREAT shopping experienceAugust 12, 2025"
DODayshante O'nealUS•1 review,7 days ago,0,"My order was delayed and I had to…My order was delayed and I had to reorder the same outfit and pay for overnight shipping! August 12, 2025"
DDDesiree DeasUS•1 review,7 days ago,0,"Payment is greatPayment is great August 12, 2025"
ABAsh beauUS•2 reviews,7 days ago,0,"“I’m not satisfied with receiving a…“I’m not satisfied with receiving a reward card as my refund. I paid with my credit card and would like the refund returned to my original payment method.” some of the clothing is not as true to life where I will have to send it back to order another size. Another thing I’d dislike is that you were charged for a label to send it back. This will be my last order and I will be ordering from a different site.August 12, 2025"
KRkaley richmondUS•1 review,7 days ago,0,"great love shipping hereAugust 12, 2025"
RPRonnie ParraUS•1 review,7 days ago,0,"GoodGood as I thought August 12, 2025"
WGWendy GoodwinUS•3 reviews,7 days ago,0,"I need more FN in my life.It's user-friendly and has great prices but FN takes too long restocking popular items. I  don't get it, if it's selling get more. August 12, 2025"
JIJillianUS•1 review,7 days ago,0,"Love shopping on fashion novaLove shopping on fashion nova August 12, 2025"
HAHattieUS•2 reviews,7 days ago,0,"I love Fashion Nova great deals and…I love Fashion Nova great deals and nice clothing.August 12, 2025"
Isabela NkemUS•1 review,7 days ago,0,"Because I have been shopping we fashion…Because I have been shopping we fashion nova for many years and haven't gotten any issues. It goes smooth and save. August 12, 2025"
FNFashion NovaUS•1 review,7 days ago,0,"The honest on the delivery datesThe honest on the delivery dates August 12, 2025"
COConsumerUS•2 reviews,7 days ago,0,"Love it love itAugust 12, 2025"
FAFatiath AtibaUS•1 review,7 days ago,0,"The best of all timeThe best of all time August 12, 2025"
RORoxiUS•3 reviews,7 days ago,0,"I love fashion novaI love fashion nova August 12, 2025"
FNFashion NovaUS•1 review,7 days ago,0,"Gotta Love it!!everything  is adorableGotta Love it!!everything  is adorable August 12, 2025"
EMEnjoyed my experienceUS•1 review,7 days ago,0,"Timely shipping Reasonable prices for purchases August 12, 2025"
AAAdewunmi AdepojuUS•2 reviews,7 days ago,0,"Their customer service is horrible and…Their customer service is horrible and their sizing is all over the place you just never know what’s gonna fit and how it will. It’s always a big risk ordering from here and when you try to do a return you don’t get your money back and you’d have to pay for the return despite how much you already paid. You’ll get really frustrated by them quick. August 12, 2025"
DPDiana PupoUS•1 review,7 days ago,0,"Best fashion shop in the world love itAugust 12, 2025"
FNFashion NovaUS•1 review,7 days ago,0,"very simple and easyAugust 12, 2025"
ISIsis SUS•1 review,7 days ago,0,"Easy and nice costEverything was easy to find a stylish and the deal I got on my order was perfect for back to school since jeans can get very expensive August 12, 2025"
FAFrancisco A.US•1 review,7 days ago,0,"Easy great qualityEasy great quality August 12, 2025"
TPNUS•1 review,7 days ago,0,"The ordering and shipping process is…The ordering and shipping process is very quick. August 12, 2025"
KMKathya MartinezPA•1 review,7 days ago,0,"Good product easy to shopAugust 12, 2025"
DCDebra CogginsUS•3 reviews,7 days ago,0,"I haven't received my items as yetI haven't received my items as yet. When I received them I can rate my experience again. August 12, 2025"
MAMamadou Alpha BarryCA•1 review,7 days ago,0,"Good qualityWhat fine i’m just wait my orderAugust 12, 2025"
MEMak EUS•1 review,7 days ago,0,"I love FNI love FN, I order for myself and my child all the time!August 12, 2025"
DeborahUS•1 review,7 days ago,0,"I tried to cancel my order within…I tried to cancel my order within minutes but when you select the option to cancel, a message will pop up saying you can’t add, change or cancel your order. What a joke, this will be the last time I order from them. Also, when you order online you don’t have any customer service support, and when you call the customer service line, the message is to go to the website, they don’t handle online orders. They just lost a customer and I had plans to order dresses for my daughter wedding, total cost would have been $895.00August 12, 2025"
MMMillie  MonteroUS•1 review,7 days ago,0,"Very easy and convenient way to shop…Very easy and convenient way to shop for quality clothes August 12, 2025"
FNFashion NovaUS•1 review,7 days ago,0,"EasyEasy, and quick.August 12, 2025"
TItierraUS•2 reviews,7 days ago,0,"Chatbot is response is very fast and…Chatbot is response is very fast and very knowledgeable. Great customer service.August 12, 2025"
RYRyanUS•3 reviews,7 days ago,0,"Great prices and fast shippingGreat prices and fast shipping. Whenever I need a new item I always look here first August 12, 2025"
WKWilli KellichPE•2 reviews,7 days ago,0,"The best app to buy good quality and…The best app to buy good quality and affordable products August 12, 2025"
FBFelicia BryantUS•1 review,7 days ago,0,"I love the novaAugust 12, 2025"
ANAnnaUS•2 reviews,7 days ago,0,"Gone in 60sI'm really upset that I suit I put in my cart was out of stock before I could check out.August 12, 2025"
RORosalynUS•2 reviews,7 days ago,0,"Great navigation on the site from…Great navigation on the site from product to product August 12, 2025"
BCBerardino CavaliereUS•1 review,7 days ago,0,"Never an issue with quality and…Never an issue with quality and pricing. Wish companies had a Phone contact.August 12, 2025"
NLNicol lopezUS•1 review,7 days ago,0,"It’s good some times I don’t get wha I…It’s good some times I don’t get wha I want but yea everything is goodAugust 12, 2025"
JJJazaline JuarezUS•1 review,7 days ago,0,"Two months ago was my birthday and I…Two months ago was my birthday and I put in my birthday three times. I still never got a surprise. Still like fashion nova but that suckedAugust 12, 2025"
CJCaitlyn Johnson-LopezUS•1 review,7 days ago,0,"Fast shipping!August 12, 2025"
LJLakeisha JordanUS•1 review,7 days ago,0,"Great deals for good qualityGreat deals for good quality. Easy to shop on your appAugust 12, 2025"
IGIsabella GuzmanUS•1 review,7 days ago,0,"The best app for clothesThe best app for clothes August 12, 2025"
FNFashion NovaUS•1 review,7 days ago,0,"I'm never able to redeem any of my…I'm never able to redeem any of my discounts to help me save Money. Although it's telling me I can. But as soon as I type it in...it says expired😡🤬August 12, 2025"
AOAlice OnyangoAE•1 review,7 days ago,0,"The best experiences ever  All the way…The best experiences ever  All the way from DubaiAugust 12, 2025"
SDStephanie DavisUS•1 review,7 days ago,0,"Always easy to navigateAlways easy to navigate, the best fashion at a reasonable price August 12, 2025"
AEAndrea EllisUS•1 review,7 days ago,0,"Always have what I need and wantAlways have what I need and want August 12, 2025"
BHBray HUS•1 review,"Aug 12, 2025",0,"I would like an original payment for a…I would like an original payment for a refund If I decide to do a return August 12, 2025"
JSJamya SumneingUS•1 review,"Aug 12, 2025",0,"Best fast shippingBest fast shipping August 12, 2025"
CMCassandra MarieUS•1 review,"Aug 12, 2025",0,"I love fashion nova because the deals…I love fashion nova because the deals are good the quality of clothes are amazing and it’s the only brand that fits me as a plus sized woman the best! I’ve made over 5+ orders over the pass couple of years and I absolutely love ya!August 12, 2025"
VRVictoria RuedaUS•1 review,"Aug 12, 2025",0,"Shopping w/ Fashion NovaI love shopping from Fashion Nova, anytime I need an outfit for an event/concert/etc I go to your app on my phone first! I also love your payment options 🙂August 7, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"Checkout made easy!Checkout made easy! August 12, 2025"
RMRachelle MUS•1 review,"Aug 12, 2025",0,"Always affordable and helps my…Always affordable and helps my confidence, I appreciate ya’ll August 11, 2025"
JYJadelin YabutUS•1 review,"Aug 12, 2025",0,"Easy to shop & easy check out process.Easy to shop & easy check out process. May 16, 2025"
CBCharmaine BridgemanUS•1 review,"Aug 12, 2025",0,"There is no live chat to get any…There is no live chat to get any problems u have solved or there is no longer an email where you can voice your concerns. August 12, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"Great brand i love ordering from here!Great brand i love ordering from here! August 12, 2025"
JJJostin JrUS•1 review,"Aug 12, 2025",0,"easy paymentAugust 12, 2025"
KSKorto ScottUS•1 review,"Aug 12, 2025",0,"EasyEasy. Checkout and great reviews August 12, 2025"
FAFrancesca adjoUS•3 reviews,"Aug 12, 2025",0,"Nice and goodNice and good August 12, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"great,just a little glitchyAugust 12, 2025"
KKKay kayUS•1 review,"Aug 12, 2025",0,"Love fashion nova fast shipping!Love fashion nova fast shipping!! Very teaaa!August 12, 2025"
LVLakisha VinsonUS•2 reviews,"Aug 12, 2025",0,"I just love your clothesAugust 12, 2025"
fawzi alnazerUS•4 reviews,"Aug 12, 2025",0,"Smooth and professionalSmooth and professional August 11, 2025"
KPKassandra PeraltaUS•1 review,"Aug 12, 2025",0,"Great deals and products Great dealsJuly 1, 2025"
FEFeronicaUS•1 review,"Aug 12, 2025",0,"I luv it the great deal and shipping is…I luv it the great deal and shipping is easy August 11, 2025"
OPOlivia PopanUS•1 review,"Aug 12, 2025",0,"Great qualityGreat quality August 12, 2025"
ARAshley ReneeUS•2 reviews,"Aug 12, 2025",0,"Easy to shop and orderEasy to shop and order August 11, 2025"
JWJayden walkerUS•1 review,"Aug 12, 2025",0,"Love it good pricing and on point…Love it good pricing and on point delivery August 1, 2025"
ABAnya BollerUS•2 reviews,"Aug 12, 2025",0,"I like how fast it comes and how I can…I like how fast it comes and how I can shop for nice things on line what I don't like how my order came In double and I couldn't  return some thing it was I guess said I couldn't now I have stuff I can't use two of the sameAugust 8, 2025"
FNFashion Nova Keasha WallaceUS•1 review,"Aug 12, 2025",0,"Fashion Nova clothes are greatI have belong shopping with Fashion Nova for about a year and their jeans and all of their clothing are great qualityJuly 9, 2025"
RWROSALYN WOODARDUS•2 reviews,"Aug 12, 2025",0,"Quality. Need better material August 6, 2025"
SCShanoya ChambersUS•1 review,"Aug 12, 2025",0,"Love love shopping here!August 11, 2025"
RWRenee WeberUS•1 review,Updated 7 days ago,0,"Nice quality clothing I’ve been a…Nice quality clothing I’ve been a customer for over 3 years Fashion Nova is my go to when shopping for unique good quality items July 2, 2025"
KWKarina WilsonUS•1 review,"Aug 12, 2025",0,"My style clothes & apps easy to useThe app is for the most part easy to use & quickly order from. I like ya’ll for ya’ll’s more risky clothing & costumes & the sizing works out for me most of the time in my body type.July 2, 2025"
JCJennifer CastellanosUS•1 review,"Aug 12, 2025",0,"Love FashionNova my fav shop everrr🫠Love Fashion Nova my fav shop everrr🫠August 5, 2025"
KTKYLA TOLLIVERUS•2 reviews,"Aug 12, 2025",0,"Great experience so far!August 11, 2025"
MIMimiUS•2 reviews,"Aug 12, 2025",0,"Love everything about fashion nova!!!August 5, 2025"
BOBossLadyPUS•5 reviews,"Aug 12, 2025",0,"Easy purchase and easy returnsEasy purchase and easy returns. Only issue is paying twice for shipping. August 11, 2025"
TSTina SkeltonUS•2 reviews,"Aug 12, 2025",0,"I love shopping with fashion nova it’s…I love shopping with fashion nova it’s the best hands downAugust 11, 2025"
FNFashion NovaMZ•1 review,"Aug 12, 2025",0,"So far so goodAugust 11, 2025"
NC🦋Nikala Chevalier🦋AG•1 review,"Aug 12, 2025",0,"Great quality and great serviceGreat quality and great service August 11, 2025"
JTJeaniqua telfortUS•1 review,"Aug 12, 2025",0,"Quality!This my second time ordering off this site and The quality of the clothes so chef kiss.August 11, 2025"
JSjayla smithUS•1 review,"Aug 12, 2025",0,"GreatGreat! Love the appAugust 11, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"Love them this is not my first time…Love them this is not my first time ordering August 11, 2025"
COcam ortUS•1 review,"Aug 12, 2025",0,"No HassleGreat no hassle with ordering also love the coupon codes when you subscribe to notifs!August 11, 2025"
TPAUS•1 review,"Aug 12, 2025",0,"love how most of their jeans are tall…love how most of their jeans are tall girl friendly August 11, 2025"
LILinda IzzardUS•1 review,"Aug 12, 2025",0,"Easy payment plansLove yall fashionovaAugust 11, 2025"
MImiraUS•1 review,"Aug 12, 2025",0,"i’ve been shopping here since 2017 and…i’ve been shopping here since 2017 and i’ve loved everything i’ve got!August 11, 2025"
CVclaudia vargasUS•1 review,"Aug 12, 2025",0,"Great qualityThe clothes is amazing quality and delivery is fast August 11, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"It's a great app Love buying in  fashion nova  its great app August 11, 2025"
CBCassaundra BatteastUS•3 reviews,"Aug 12, 2025",0,"When using the search bar to be more…When using the search bar to be more specific in sizes or length it does not bring upwhat is requested..eg...tall length is not 32inches and when I search 34 inseam still brings up 32.5...August 11, 2025"
DADanielle ArtistUS•6 reviews,"Aug 12, 2025",0,"Everyone is not fake I like Fashion Nova but I feel like…I like Fashion Nova but I feel like they think everyone have a bbl or is skinny and short us tall women have a problem with finding stuff that fits nice like the models August 11, 2025"
RSrohdeano smallingUS•1 review,"Aug 12, 2025",0,"Good things I wanted be next ambassador…Good things I wanted be next ambassador !August 11, 2025"
LClatonja colemanUS•3 reviews,"Aug 12, 2025",0,"I love everything about fashionova!!!August 11, 2025"
KPKarla PedrozaUS•1 review,"Aug 12, 2025",0,"AmazingAmazing, the quality is amazing August 11, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"Great online shopping app!Great online shopping app!! And great dealsAugust 11, 2025"
TMTiffany MessierUS•1 review,"Aug 12, 2025",0,"Good shippingGood shipping August 11, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"My favorite!!!!August 11, 2025"
DCDellaNeiah CookUS•1 review,"Aug 12, 2025",0,"Love the clothesLove the clothes, the discounts and the quick shipping August 11, 2025"
JYJackie YutiamboUS•1 review,"Aug 12, 2025",0,"5 starEasy to navigate on the appAugust 11, 2025"
TBTracy BooneUS•3 reviews,"Aug 12, 2025",0,"I love fashion NovaI love fashion Nova August 11, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"Reviews and product information tabAugust 11, 2025"
RLromeldia LevyUS•1 review,"Aug 12, 2025",0,"Charged my card without my consentCharged my card without my consent August 11, 2025"
LILinaaCA•1 review,"Aug 12, 2025",0,"Amazing Amazing . Highly recommend August 11, 2025"
FNFashion NovaUS•1 review,"Aug 12, 2025",0,"Great store.August 11, 2025"
HTHailey ThompsonUS•1 review,"Aug 12, 2025",0,"Better then shienIt was really easy to order and they have a lot of good options. Only thing was is that in a couple shirts they didn’t have my size but that’s not a problem because I found better options.August 11, 2025"
HEHENDERSON/DARLENEUS•3 reviews,"Aug 12, 2025",0,"Next day delivery is a charge nowThat then used to be a next day delivery if you order before 3:00 without a fee but now you have to pay $20 if you order before 3:00 for next day delivery I think that should have been sent out to customers and told them that that change so is there a time that you can order up to and receive the next day without feeAugust 11, 2025"
Sean MGB•3 reviews,"Aug 12, 2025",0,"A fraud and scamA fraud and scam. I ordered something back in June for someone's birthday and paid on time and in full. Yet my item never arrived. No communication from merchant or vendor. Just felt ghosted but they took my money $34.00 USD. So avoid at all costs. Even when I emailed the legal team I got an automated reply. Service is dreadful.June 18, 2025Unprompted review"
RNRALEAH NEWUS•1 review,"Aug 12, 2025",0,"I love Fashion NovaI love Fashion Nova August 11, 2025"
FNFashion NovaCA•1 review,"Aug 11, 2025",0,"I love this site ❤️❤️August 11, 2025"
BFBenanecia FelderUS•1 review,"Aug 11, 2025",0,"Fast serviceFast service August 11, 2025"
ABAbrish BokhariUS•1 review,"Aug 11, 2025",0,"Don’t offer returns to original form of…Don’t offer returns to original form of payment and app/website is very laggy August 11, 2025"
JUJuUS•1 review,"Aug 11, 2025",0,"Fashion nova has allowed me to up my…Fashion nova has allowed me to up my fashion game without breaking the bank! The customer service is amazing and response is well within accepted limits.August 11, 2025"
MLMarvin LeeUS•1 review,"Aug 11, 2025",0,"Very good my experience Very good my experience Nice August 11, 2025"
AWAntonio WilliamsUS•1 review,"Aug 11, 2025",0,"Good fast Good fast Have a lot nice items August 11, 2025"
SWShana WoodwardUS•1 review,"Aug 11, 2025",0,"Read reviews before you buyI always get Fashion Nova clothes August 11, 2025"
EOEmily OliverosUS•1 review,"Aug 11, 2025",0,"Really good and easy to useReally good and easy to use August 11, 2025"
COCONSUELAUS•1 review,"Aug 11, 2025",0,"My first order wasn’t sent in enough…My first order wasn’t sent in enough time and I payed for two day shipping. I returned the clothes because I no longer needed them and was refunded with gift cards. Not a happy customer! August 11, 2025"
MDMagdalana DellyUS•1 review,"Aug 11, 2025",0,"I payed for two day shipping and it’s…I payed for two day shipping and it’s says it’s getting here later than expected August 11, 2025"
KTKimberly Thomas ThomasUS•1 review,"Aug 11, 2025",0,"Great clothesGreat clothes August 11, 2025"
TLTamara LondonUS•2 reviews,"Aug 11, 2025",0,"I love Fashion NovaI love Fashion Nova. The quality , price and clothing is great .August 11, 2025"
BMBrenda MerrionUS•1 review,"Aug 11, 2025",0,"Notification of product back in stock…Notification of product back in stock was great! I ordered immediately for that item. Easy!August 11, 2025"
VGVictoria g.US•1 review,"Aug 11, 2025",0,"Amazing as alwaysAmazing as always. Never been disappointed with fashion nova August 11, 2025"
DMDavine MurphyUS•2 reviews,"Aug 11, 2025",0,"Easy to find things I needed and a good…Easy to find things I needed and a good saleAugust 11, 2025"
NIniceladybUS•1 review,"Aug 11, 2025",0,"Great pieces!Great pieces! August 11, 2025"
ACAlica CBM•1 review,"Aug 11, 2025",0,"FN for the winFN never dissapoints, trendy quality August 11, 2025"
ABAshley BeasleyUS•2 reviews,"Aug 11, 2025",0,"I need to stop shopping because I don’t…I need to stop shopping because I don’t have any money but I can’t afford it right but I keep buying stuff and seeing everything that’s cute but I wish I could just get some thing free and i’ll do a review of it August 11, 2025"
AGAlexis GriffinUS•1 review,"Aug 11, 2025",0,"I wish they had a photo reviewsI wish they had reviews. I have to go to TikTok to see a photo review because every time I buy something it probably don’t fit cause they got numbers for everything. I bought one pair of jeans one time that was too small so I bought it again without even returning it because you can’t even return it to get your money back, I had to buy another pair of jeans, just a size of the same jeans mined you and they were still too tight as if it was the same ones that I bought the first time like, huh?August 11, 2025"
SBSashan BaileyJM•1 review,"Aug 11, 2025",0,"Wish I could cancel some orderWish I could cancel some order. Or change things and shipping address August 11, 2025"
CBCate BlasiusTZ•1 review,"Aug 11, 2025",0,"All clothes are beautiful what you see…All clothes are beautiful what you see is what you get August 11, 2025"
FNFashion NovaAU•1 review,"Aug 11, 2025",0,"Good customer service 💯August 11, 2025"
CLcleanUS•1 review,"Aug 11, 2025",0,"The best online shopping It was very helpful August 11, 2025"
JAJazzieUS•1 review,"Aug 11, 2025",0,"On Point !!!!!!Getting my items back in stock and having payment optionsAugust 11, 2025"
PGPerla GueyeUS•1 review,"Aug 11, 2025",0,"Like itLove fashion novaAugust 11, 2025"
FNFashion NovaUS•1 review,"Aug 11, 2025",0,"Great………..August 11, 2025"
KKKKJM•1 review,"Aug 11, 2025",0,"The qualitiy is good.Most of the clothes are true to the size chart and quality is guaranteed.August 11, 2025"
GOGershom OffiongUS•2 reviews,"Aug 11, 2025",0,"Experience with fashion nova I've had an amazing experience with fashion nova. I will order from this site again in the near future. August 11, 2025"
LBLASHARN BELTUS•1 review,"Aug 11, 2025",0,"The app is buggy for AndroidThe app is buggy for Android. Slow loading and delayed response. I had to hit items 2-3 times before they appeared to preview. August 11, 2025"
IBIrina BarrosUS•1 review,"Aug 11, 2025",0,"I love FashionNovaI love FashionNova. The quality is great 💯August 11, 2025"
LNLeticia NunezDO•1 review,"Aug 11, 2025",0,"I love the quality and always I can find the lasted fashion Is easy to buy here and the order always shipped at time August 11, 2025"
ACalex campbellUS•1 review,"Aug 11, 2025",0,"Photos make it look like you’re getting…Photos make it look like you’re getting a whole outfit when it’s just the shirt. FALSE ADVERTISING August 10, 2025"
FNFashion NovaUS•1 review,"Aug 11, 2025",0,"The best store everThe best store ever August 11, 2025"
MRMuhammad ridhwan ahmadMY•1 review,"Aug 11, 2025",0,"Good productAugust 11, 2025"
DNDebbie NiangUS•1 review,"Aug 11, 2025",0,"Very convenientVery convenient August 11, 2025"
CSCassandra SkidanovUS•4 reviews,"Aug 11, 2025",0,"Been ordering from FN for yearsBeen ordering from FN for years. It's like 80% of my closet amd I always get compliments! August 1, 2025"
UNUkamska NwokoloCA•1 review,"Aug 11, 2025",0,"Very bad my first order was small Very bad my first order was small I spent 30 dollars to return when I ask for my refund I was told I can be refund I must buy things with it. That very bad I paid 85 dollars for the order plus the 30 dollars for return in total 115$  when my gift card came I only received 51 dollars. What a loss I only order this because I can leave my money im done with fashion Nova Shin is the best free return in that case you buy as many as you want. August 11, 2025"
AHAaliyah HenryUS•1 review,"Aug 11, 2025",0,"I literally ordered my thing and it…I literally ordered my thing and it keeps changing my shipping date when I needed it the next day August 10, 2025"
TTTiny ThomasUS•1 review,"Aug 11, 2025",0,"I am so pleased with all of my…I am so pleased with all of my purchases.  I have not had one bad experience at all.  I am tall and the pants gives me every inches and over that I need. Thank you FN for accommodating tall people.   🙌🏾🙌🏾🙌🏾August 10, 2025"
IBIBKUS•1 review,"Aug 11, 2025",0,"I see what I like and my girls and…I see what I like and my girls and everything we buy is nice.July 13, 2025"
MJMartha julissa MorenoUS•1 review,"Aug 11, 2025",0,"In love with everythingIn love with everything July 20, 2025"
MTMailayah ThaoUS•2 reviews,"Aug 11, 2025",0,"Love the fast shipment and the variety…Love the fast shipment and the variety of force m choices of clothesAugust 10, 2025"
RORoxeyTC•1 review,"Aug 11, 2025",0,"My Go to online store for good quality…My Go to online store for good quality clothing sandals n fashion jewelryFebruary 8, 2025"
BGBonita GordonUS•4 reviews,"Aug 11, 2025",0,"Experience was pretty goodExperience was pretty good. I just don't like a lot of the shoes don't have 9 and a 1/2August 10, 2025"
BSB. Sim.US•5 reviews,"Aug 11, 2025",0,"Love Fashion Nova!!Love Fashion Nova!!! The majority of my staple pieces (jeans, shirts, dresses) are purchased through them. The one time I had a shortage on my order, they resolved the issue in lightening speed! I will continue to give Fashion Nova my business.August 10, 2025"
KAkaaydoloo 💕US•1 review,"Aug 11, 2025",0,"LOVE FASHION NOVAAugust 9, 2025"
Shay FreemanUS•6 reviews,"Aug 11, 2025",0,"The app is easy to navigateThe app is easy to navigate, the prices are always reasonable, the quality of the merchandise is great, and shipping is fast!August 8, 2025"
ASAnna SoniCA•2 reviews,"Aug 11, 2025",0,"Always fun shopping hereAugust 10, 2025"
WMwalkiris mejiaUS•1 review,"Aug 11, 2025",0,"The best online store fashion nova 😍😍😍😍😍August 10, 2025"
OHOra HarrisUS•1 review,"Aug 11, 2025",0,"Overall easinessOverall easiness August 10, 2025"
FNFashion NovaUS•1 review,"Aug 11, 2025",0,"More optionsAugust 10, 2025"
customerUS•3 reviews,"Aug 11, 2025",0,"The clothes are top tier!!The clothes are top tier!!! Love itAugust 10, 2025"
BFBevelyn Fashion NovaUS•1 review,"Aug 11, 2025",0,"I love quality clothes and I think you…I love quality clothes and I think you have one of the best designs and quality clothes ever August 10, 2025"
JAjaniceUS•3 reviews,"Aug 11, 2025",0,"Still waiting on an order. Requested they refill…My order arrived in my location then sent to another location 20 miles away.  Contacted customer service was given new delivery date of Aug 8 and a 15.00 credit, really.  Then delivery date was changed to Aug 12 and package is in NY.   They asked me to contact them after the 8th now I am getting the run around.   I asked that they refill and resend.   These are school items.  I think I deserve a higher credit limit since nothing on their site is 15.00 and I am still waiting August 10, 2025Unprompted review"
FNFashion NovaUS•1 review,"Aug 11, 2025",0,"Great selectionGreat selection August 10, 2025"
SDShemar DavisUS•1 review,"Aug 11, 2025",0,"Very good appGreat app love it. August 10, 2025"
JCJames CarltonUS•2 reviews,"Aug 11, 2025",0,"I love Fashionova would like to become…I love Fashionova would like to become a model or partner.August 10, 2025"
FNFashion NovaUS•1 review,"Aug 11, 2025",0,"Love the outfitsLove the outfits August 10, 2025"
LBLianet BatistaUS•1 review,"Aug 11, 2025",0,"Thank You Fashion Nova...August 10, 2025"
RORosaUS•2 reviews,"Aug 11, 2025",0,"Love your clothesLove your clothes! Prices are a little high sometimes but worth it!August 10, 2025"
DVDylan vaughnUS•1 review,"Aug 11, 2025",0,"Yea a 4 star I guessAugust 10, 2025"
TRTina RobinsonUS•1 review,"Aug 11, 2025",0,"HappyGood serviceAugust 10, 2025"
SEShlisa EvansUS•1 review,"Aug 11, 2025",0,"Outfit for every occasion Finding what l was looking for.August 10, 2025"
KLKianna LavenderUS•1 review,"Aug 11, 2025",0,"Wonderful!!! Wonderful!!!August 10, 2025"
FNFashion NovaUS•1 review,"Aug 11, 2025",0,"Be careful when cashing outBe careful when cashing out, still haven’t received my money back from my last order that supposedly never went throughAugust 10, 2025"
NWNikeda WallerUS•1 review,"Aug 11, 2025",0,"I love shopping on Fashion NovaI love shopping on Fashion Nova, they always have a wide variety in every category. The clothes are cute and for the most part true to fit. Fashion Nova has a customer for life.August 10, 2025"
SLSummer LoveUS•1 review,"Aug 11, 2025",0,"Cute clothesEverything August 10, 2025"
KRKrisUS•1 review,"Aug 11, 2025",0,"Vibes Fashion really gives me run way vibes. I always get complimented while wearing your items August 10, 2025"
ROROUS•7 reviews,"Aug 11, 2025",0,"Perfect Fit for Tall Women and TeensFashion Nova has been such a pleasant surprise for me and my daughter. As a tall woman, I’ve always struggled to find clothes that fit my height without feeling too short or awkward—but Fashion Nova gets it right every time. The lengths are perfect, the cuts are flattering, and the fabrics feel comfortable and durable. My daughter loves how trendy and fun their styles are, and I appreciate that we can both shop in the same place and walk away happy. It’s rare to find a brand that caters to both of us so well. Between the fast shipping, great prices, and consistent sizing, Fashion Nova has truly earned a permanent spot in our closets.August 4, 2025Unprompted review"
SRSarai reyesMX•1 review,"Aug 11, 2025",0,"Love everythingLove everything August 10, 2025"
ESEBONY STEPHENSONUS•1 review,"Aug 11, 2025",0,"Love it they return policy worked fast…Love it they return policy worked fast which enables the consumer to reorder in a timely manner. August 10, 2025"
DBDoreen BlagecUS•1 review,"Aug 11, 2025",0,"I love the materials of the products I…I love the materials of the products I get from you guys which always keeps me coming back for shopping. August 10, 2025"
JEJessicaUS•2 reviews,"Aug 11, 2025",0,"Wast anble to use the cash app pay very…Wast anble to use the cash app pay very frustrating August 10, 2025"
HBHeather BettisUS•1 review,"Aug 10, 2025",0,"Great quality and even better salesFashion Nova App is easy to navigate. I'm always pleased with the quality of the products. Pricing is reasonable. August 10, 2025"
FSFelicia ShepherdUS•1 review,"Aug 10, 2025",0,"The jumpsuit I wanted was available in…The jumpsuit I wanted was available in my size I got 10% off the already 30% off price. The website is extremely user friendly I never have any issues finding the clothes that I like. August 10, 2025"
ABAsia BumpersUS•1 review,"Aug 10, 2025",0,"I’m nice It was fun and easy August 10, 2025"
PLPayton LewisUS•1 review,"Aug 10, 2025",0,"Too expensiveToo expensive August 10, 2025"
SHShandaUS•1 review,"Aug 10, 2025",0,"You get what you pay for SomeClothes cheap others are nice August 10, 2025"
