name,stars,comment,sentiment,comment_length,processed_comment
نسیم,5,این کتاب در مورد امکانات زیادی که توی زندگی هر کدوممون برامون وجود داره ولی ما به دلیل شرایطی که توش هستیم ازشون غافلیم در قالب داستانی جذاب و گیرا صحبت کرده و به نظر من از کلی کتاب روانشناسی خودیاری چه روانشناسی مثبت نگر چه انگیزشی و... تاثیر گذارترهستش. انقدر برام جذاب بود که با وجود مشغله زیاد دو روزه خوندمش. به نظرم اگه نخونیدش چیز زیادی از دست دادید.,1,71,کتاب مورد امکانات زیادی توی زندگی کدوممون برامون وجود داره دلیل شرایطی توش هستیم ازشون غافلیم قالب داستانی جذاب گیرا صحبت کرده نظر من کلی کتاب روانشناسی خودیاری چه روانشناسی مثبت نگر چه انگیزشی … تاثیر گذارترهستش انقدر برام جذاب وجود مشغله زیاد دو روزه خوندمش نظرم اگه نخونیدش چیز زیادی دست دادید
فآطِـــــمــهـ^-^,5,"جز بهترین کتابهایی بود که خوندم. میتونه دیدگاه مارو نسبت به زندگی و فرصت هایی که از دست دادیم تغییر بده.و دغدغه های ذهنیمونو کاهش بده.
«حسرت فرصت های از دست رفته رو نخور و از فرصت های پیش رو بهترین استفاده رو بکن»",1,44,بهترین کتابهایی خوندم میتونه دیدگاه مارو نسبت زندگی فرصت‌هایی دست دادیم تغییر بده دغدغه‌های ذهنیمونو کاهش بده «حسرت فرصت‌های دست رفته نخور فرصت‌های پیش بهترین استفاده بکن»
pegah.mn,5,این کتاب فوق العادست ،حتما پیشنهاد میشه,1,7,کتاب فوق العادست، حتما پیشنهاد میشه
الی ;),5,"کتابی برای تمام سلیقه ها
هر کسی توی زندگیش حسرت انتخاب هایی که نکرده رو خورده ، یا خودش رو به خاطر کارایی که میتونست انجام بده ولی نداده سرزنش کرده
برای همین درک این کتاب برای همه ممکنه و خوندنش میتونه دلگرمی بزرگی باشه :)",1,46,کتابی تمام سلیقه‌ها کسی توی زندگیش حسرت انتخاب‌هایی نکرده خورده، خودش خاطر کارایی میتونست انجام بده نداده سرزنش کرده درک کتاب ممکنه خوندنش میتونه دلگرمی بزرگی باشه
jahhab,5,کتاب خوبی بود واقعا آخرش هم قشنگ تموم شد این حس رو تو آدم زنده میکنه که در نهایت غم بازم ارزش زندگی کردن وجود داره خوشحالم که خوندمش الگوی خوبی توی زندگیم شد و هر بار هم که بهش فکر کنم بهم انرژی میده,1,45,کتاب خوبی واقعا آخرش قشنگ تموم حس تو آدم زنده میکنه نهایت غم بازم ارزش زندگی کردن وجود داره خوشحالم خوندمش الگوی خوبی توی زندگیم بار بهش فکر کنم بهم انرژی میده
فریناز,5,متفاوت بود واقعا هر تصمیم ما میتونه یه زندگی متفاوت رو برامون رقم بزنه این هم هیجان انگیزه هم وحشتناک.,1,20,متفاوت واقعا تصمیم میتونه یه زندگی متفاوت برامون رقم بزنه هیجان انگیزه وحشتناک
yas,5,"هر کتاب یه راه احتمالی برای فراره.
زندگی در ورای نومیدی آغاز می‌شود",1,13,کتاب یه راه احتمالی فراره زندگی ورای نومیدی آغاز می‌شود
f.r,5,"تو سه ساعت تمومش کردم
واقعا زیبا و گیرا نوشته شده بود به حدی که گذر زمان رو حس نکردم
سیر داستانی هم اصلا خسته کننده نبود و به شدت جذاب به رشته تحریر در اومده بود",1,37,تو سه ساعت تمومش کردم واقعا زیبا گیرا نوشته‌شده حدی گذر زمان حس نکردم سیر داستانی اصلا خسته‌کننده نبود شدت جذاب رشته تحریر اومده
کاربر 86623,5,ایده اولیه کتاب و نظریه های فلسفی مورد مطالعه بسیااار جذاب بود. پیشنهاد اکید میکنم بخوانید.,1,16,ایده اولیه کتاب نظریه‌های فلسفی مورد مطالعه بسیار جذاب پیشنهاد اکید می‌کنم بخوانید
namiak,1,حیف وقت.,0,2,حیف وقت
Hds Zadbz,5,"باید بگم واقعا کتاب خیلی قشنگیه ، من که واقعا دوسش داشتم ،
به نظرم از اون کتاباییِ که ارزش چندبار خوندن رو داره پیشنهاد میکنم حتی شده یکبار این کتاب رو بخونین",1,33,بگم واقعا کتاب قشنگیه، من واقعا دوسش داشتم، نظرم کتابایی ارزش چندبار خوندن داره پیشنهاد می‌کنم حتی یکبار کتاب بخونین
pariya,5,"کتاب خیلی خوب و عالی ای بود... دقیقا همون چیزی بود که بعضی وقتا نیاز داریم بشنویم...
بیشتر قسمت ها حرفهای کتابدار واقعا درس زندگی بود..
جوری که اگه یکم بهشون فکر کنیم میشه کلی چیز جدید ازش بفهمیم :)
راستش من زیاد کتابخونه نیستم ولی عاشق این کتاب شدم...
این کتاب بهم یادآوری کرد چرا دلم میخواست کتاب بخونم چرا دلم میخواست کلی کار ها بکنم ولی بیخیالشون شدم!!
واقعا کتاب عالی ای بود . داستانش به شدت روان و عالی بود :)
به نظر من تمام ایده آل های یک کتاب تخیلی عالی رو داشت...",1,97,کتاب خوب عالی‌ای … دقیقا همون چیزی بعضی وقتا نیاز داریم بشنویم … بیشتر قسمت‌ها حرفهای کتابدار واقعا درس زندگی جوری اگه یکم بهشون فکر کنیم میشه کلی چیز جدید ازش بفهمیم راستش من زیاد کتابخونه نیستم عاشق کتاب شدم … کتاب بهم یادآوری کرد چرا دلم می‌خواست کتاب بخونم چرا دلم می‌خواست کلی کار‌ها بکنم بیخیالشون شدم واقعا کتاب عالی‌ای داستانش شدت روان عالی نظر من تمام ایده آل‌های کتاب تخیلی عالی داشت …
کاربر ۴۷۲۷۶۸۸,5,داستانش جالب بود، یه جورایی حسرت های زندگی رو تجربه میکرد، حتما بخونید,1,13,داستانش جالب بود، یه جورایی حسرت‌های زندگی تجربه می‌کرد، حتما بخونید
atie,5,فوق العاده بود . من یاد گرفتم ما بیشتر حسرت چیزهایی رو میخوریم که اگر از درونش با خبر بودیم هرگز حسرتش رو نمیخوردیم . و این رو یادگرفتم که حتی اگر بهترین تصمیم هارو داخل زندگی بگیریم، باز هم مشکلی وجود داره چون زندگی قراره با مشکلاتش مارو به تکامل برسونه . و خب در آخر بهتون پیشنهاد میکنم سری به کتابخانه نیمه شب بزنید:) ارزش خوندن داره .,1,70,فوق‌العاده من یاد گرفتم بیشتر حسرت چیزهایی می‌خوریم درونش خبر بودیم حسرتش نمی‌خوردیم یادگرفتم حتی بهترین تصمیم هارو داخل زندگی بگیریم، باز مشکلی وجود داره زندگی قراره مشکلاتش مارو تکامل برسونه خب آخر بهتون پیشنهاد می‌کنم سری کتابخانه نیمه‌شب بزنید ارزش خوندن داره
Liya,2,"من نسخه چاپی رو خوندم.
می‌تونست خیلی جالب از باشه",0,10,من نسخه چاپی خوندم می‌تونست جالب باشه
سحر✨,5,کتاب بسیار قشنگ و آموزنده‌ایی بود و باعث تفکر درمورد دنیا و جهان درون خودت میشد. جذابیت بالایی داشت و باعث شد 2روز تمومش کنم.,1,25,کتاب بسیار قشنگ آموزنده‌ایی باعث تفکر درمورد دنیا جهان درون خودت می‌شد جذابیت بالایی داشت باعث روز تمومش کنم
کاربر ۲۷۳۶۴۶۲,5,اگر تو زندگی تون زیاد در گیر ای کاش و حسرت ها هستید بد نیست اینو بخونید من دوستش داشتم داستان نورا دختری که از زندگی دست می‌کشه و سعی می‌کنه خود کشی کنه و بعد وارد جایی میشه که ما به عنوان عالم برزخی می‌شناسیم جایی بین زندگی و مرگ جایی که می‌تونه بفهمه اگر تو زندگی انتخاب های دیگری داشت امروز چه حال و اوضاعی داشت انتخاب‌های که زندگی های جالب و متفاوتی رو رقم خواهند زد باید بگم حس من این بود که با نورا تک تک احتمالات را زندگی کردم,1,94,تو زندگی تون زیاد گیر‌ای کاش حسرت‌ها هستید بد نیست اینو بخونید من دوستش داشتم داستان نورا دختری زندگی دست می‌کشه سعی می‌کنه خود کشی کنه بعد وارد جایی میشه عنوان عالم برزخی می‌شناسیم جایی بین زندگی مرگ جایی می‌تونه بفهمه تو زندگی انتخاب‌های دیگری داشت امروز چه حال اوضاعی داشت انتخاب‌های زندگی‌های جالب متفاوتی رقم خواهند زد بگم حس من نورا تک‌تک احتمالات زندگی کردم
violet,5,خیلی دوستش داشتم و حالمو خیلی خوب کرد، حس فوق العاده ای دارم بعد خوندنش و ب بقیه هم توصیه میکنم بخوننش💕,1,22,دوستش داشتم حالمو خوب کرد، حس فوق‌العاده‌ای دارم بعد خوندنش ب بقیه توصیه می‌کنم بخوننش
کاربر ۵۰۲۴۹۳۸,5,اصلا جالب نبود,1,3,اصلا جالب نبود
Asaa.m1321,5,"با نام و یاد خدا
هدف همه ی ما از خوندن کتاب فارغ از گذراندن وقت، یادگیری هستش
به جرات میتونم بگم یکی از بی نظیرترین کتاب هایی که مفاهیمی چون امید به زندگی، فراز و تشیب و ایستادگی و مقاوت در برابر سنگ ریزه ها و چالش های زندگی رو به خوبی داستان پردازی کرده
اگه ناامیدانه به زندگی نگاه میکنید
اگه زندگی صرفا گذراندن زمان و روزمرگی شده براتون
اگه فکرمیکنید به اندازه ی کافی مهم و تاثیر گذار نبودید وهیچ چیز اونی نشده که باید میشد حتما کتاب رو بخونید
این کتاب رو تقریبا در کمتر از سه روز تمام کردم، من از اون دسته از آدم هاییم که تکرار برام خوشایند نیست و به ندرت( به ندرتی گه میگم شاید تا حالا یه بار اتفاق افتاده باشه) که بخوام کتابی رو دوبار بخونم ولی در مورد این کتاب اینطوری فکر نمیکنم و حتما نسخه چاپی هم خریداری میکنم موفق باشید",1,154,نام یاد خدا هدف همه‌ی خوندن کتاب فارغ گذراندن وقت، یادگیری هستش جرات میتونم بگم بی نظیرترین کتاب‌هایی مفاهیمی امید زندگی، فراز تشیب ایستادگی مقاوت برابر سنگ‌ریزه‌ها چالش‌های زندگی خوبی داستان‌پردازی کرده اگه ناامیدانه زندگی نگاه می‌کنید اگه زندگی صرفا گذراندن زمان روزمرگی براتون اگه فکرمی‌کنید اندازه‌ی کافی مهم تاثیر گذار نبودید وهیچ چیز اونی نشده می‌شد حتما کتاب بخونید کتاب تقریبا کمتر سه روز تمام کردم، من دسته آدم هاییم تکرار برام خوشایند نیست ندرت ندرتی گه میگم حالا یه بار اتفاق افتاده باشه بخوام کتابی دوبار بخونم مورد کتاب اینطوری فکر نمی‌کنم حتما نسخه چاپی خریداری می‌کنم موفق باشید
مهرنوش,5,"با اینکه چند صفحه‌ی اول کتاب خسته کننده‌ست، اما فقط کافی بود به کتابخانه نیمه‌شب برسم تا عاشقش بشم. داستان ماهرانه نوشته شده و مجذوب کننده‌ست
و از همه مهم‌تر باعث میشه بعد از خوندنش یه جور دیگه به زندگی نگاه کنی.
بی نظیر بود!",1,45,اینکه صفحه‌ی اول کتاب خسته کننده‌ست، کافی کتابخانه نیمه‌شب برسم عاشقش بشم داستان ماهرانه نوشته‌شده مجذوب کننده‌ست مهم‌تر باعث میشه بعد خوندنش یه جور دیگه زندگی نگاه کنی بی‌نظیر
Sevda,5,"کتاب جذابی بود واقعا.
من واقعا در لحظه های تا عمق کتاب می رفتم.
اینکه حسرت ها همیشه هستن و حالا تو باید این زندگی رو باهمین حسرتا ادامه بدی.
زندگی رو هیمنجور ک هست بپذیری و ادامه بدی:)",1,39,کتاب جذابی واقعا من واقعا لحظه‌های عمق کتاب می‌رفتم اینکه حسرت‌ها همیشه هستن حالا تو زندگی باهمین حسرتا ادامه بدی زندگی هیمنجور ک بپذیری ادامه بدی
kimia,5,به پیشنهاد یه دوست خوندمش ،خیلی زیبا و پرمحتوا بود ،پیشنهاد میکنم حتما بخونیدش ... پایان فوق العاده ای هم داره و میتوه انگیزه ای دوباره برای شروع رو به مخاطبش بده ...,1,33,پیشنهاد یه دوست خوندمش، زیبا پرمحتوا بود، پیشنهاد می‌کنم حتما بخونیدش … پایان فوق‌العاده‌ای داره میتوه انگیزه‌ای دوباره شروع مخاطبش بده …
Samaneh,5,"کتاب فوق العاده زیبایی بود
پیشنهاد میکنم حتما بخونیدش",1,9,کتاب فوق‌العاده زیبایی پیشنهاد می‌کنم حتما بخونیدش
amirhossein:],4,کتاب خوبی بود. نویسنده جوری نوشته بود که حس میکردم دارم یه فیلم رو میبینم اوایل کتاب ممکنه یک مقدار پر جزییات بنظر بیاد اما اینها برای ادامه کار لازمه اگر فکر میکنید باید دنبال چیزی بگردید تا به شادی بی پایان دست پیدا کنید شاید این کتاب براتون خوب باشه:],1,51,کتاب خوبی نویسنده جوری نوشته حس می‌کردم دارم یه فیلم می‌بینم اوایل کتاب ممکنه مقدار پر جزییات بنظر بیاد اینها ادامه کار لازمه فکر می‌کنید دنبال چیزی بگردید شادی بی‌پایان دست پیدا کتاب براتون خوب باشه
کاربر ۴۹۸۴۰۹۴,5,به نظر من کتاب فوق العاده ای بود ،دیدت را تغییر میده نسبت به زندگی من خیلی خوشحالم که خوندمش,1,20,نظر من کتاب فوق‌العاده‌ای بود، دیدت تغییر میده نسبت زندگی من خوشحالم خوندمش
میترا ابراهیمی,5,اولش که شروع به خوندن کردم حتی وسطاش حس میکردم داستان جالبی نیست ولی هرچی به اخرش نزدیک شدم درکم بیشتر و بیشتر شد و الان که تمومش کردم میتونم بگم که فوق العاده بود😎,1,35,اولش شروع خوندن کردم حتی وسطاش حس می‌کردم داستان جالبی نیست هرچی اخرش شدم درکم بیشتر بیشتر الان تمومش کردم میتونم بگم فوق‌العاده
کاربر ۴۸۹۱۱۰۵,5,"شما با خوندن این کتاب به نظر من اصلا وقتتون رو تلف نمیکنید
کلی نکته های جذاب داره به نظرم کل داستان جذابیت خاصی داشت",1,25,خوندن کتاب نظر من اصلا وقتتون تلف نمی‌کنید کلی نکته‌های جذاب داره نظرم کل داستان جذابیت خاصی داشت
کاربر 2745667,5,پیشنهاد میشه.,1,2,پیشنهاد میشه
Mahya Hosseinifar,5,"فوق العادس. واقعا برای یک بار هم که شده باید این کتابو بخونی.
تجربه ای که دختره میکنه واقعا خوبه.
ایده خیلی خوبیه برای داستان کتاب👌🏿",1,26,فوق العادس واقعا یک‌بار کتابو بخونی تجربه‌ای دختره میکنه واقعا خوبه ایده خوبیه داستان کتاب
rozgoldit,4,"این کتاب داستان تقریبا جالبی داره اما چیزی که باعث شد من چهار ستاره بهش بدم و تمومش نکنم!!!😀
این بود که ریتم به شدت کندههه و نویسنده خیلی داستان رو طول داده و متنش هم خیلی روان نیست خودم خیلی در مورد خوندش مطمئن نیستم و تمومش نکردم 😅",1,50,کتاب داستان تقریبا جالبی داره چیزی باعث من چهار ستاره بهش بدم تمومش نکنم ریتم شدت کندهه نویسنده داستان طول داده متنش روان نیست خودم مورد خوندش مطمئن نیستم تمومش نکردم
love120,5,"محتوای کتاب به شدت آموزنده و جذاب بود
اولش خوشم نیومد ولی هرچی رفت جلوتر جذاب و جذابتر شد تا جایی که کلی درس مخفی شده ازش گرفتم و واقعا پیشنهاد میکنم بخونیدش ارزش خوندنو خیلی داره💖",1,37,محتوای کتاب شدت آموزنده جذاب اولش خوشم نیومد هرچی رفت جلوتر جذاب جذابتر جایی کلی درس مخفی‌شده ازش گرفتم واقعا پیشنهاد می‌کنم بخونیدش ارزش خوندنو داره
Moonisy,5,بهترین کتابی بود ک خونده بودم انقدر داستانش شگفت انگیز و پر از زندگی بود ک از خوندش سیر نمیشدم حتی اگه 177777صفحه هم بود اونو میخوندم چون همیشه رویای و فرضیه ای ک تو ذهنم بود این کتاب برام به تصویر کشید اگه میخوای بهتر فک کنی این کتاب و بخون,1,52,بهترین کتابی ک خونده بودم انقدر داستانش شگفت‌انگیز پر زندگی ک خوندش سیر نمی‌شدم حتی اگه صفحه اونو میخوندم همیشه رویای فرضیه‌ای ک تو ذهنم کتاب برام تصویر کشید اگه میخوای بهتر فک کنی کتاب بخون
shaghayegh Jani,5,بعد خواندن این کتاب در مورد حسرت های زندگی تون بیشتر فکر می‌کنید و شاید حتی دیگر حسرت هم نخورید!!,1,20,بعد خواندن کتاب مورد حسرت‌های زندگی تون بیشتر فکر می‌کنید حتی حسرت نخورید
Zeinab,5,آدم رو به زندگی امیدوار میکنه جوری که انتخاب هات برات با ارزش میشن,1,14,آدم زندگی امیدوار میکنه جوری انتخاب هات برات ارزش میشن
رمضانی,4,روز و شب ذهنم رو مشغول کرد تا خواندنش رو تموم کردم و هنوز هم باهام هست,1,17,روز شب ذهنم مشغول کرد خواندنش تموم کردم هنوز باهام
•قشاع•,5,"توانم در توصیف این کتاب اونقدری قشنگه که نمیدونم چجور توصیف کنم،شاید فکر کنین خیلی آموزندس،خب هست اما آموزنده بودن زیاد مهم نیست نه؟
فقط در این حد این کتاب میخواست نشون بده تمام ناراحتی ها و چیزایی که بخاطرش خودتون رو سرزنش میکنین""
در واقعیت اگر اون کارو انجام/یا انجام نمی‌دادین اتفاق جالب یا قشنگی نمی افتاد پس ارزشی نداشتن خودتون و اذیت کنین،نورا خیلی خودشو سرزنش میکرد ولی بعد که تمام زندگی ها و نوع های مختلفی رو گذرون متوجه شد هیچ چیزی ارزش ناراحت بودن یا سرزنش کردن خودشو و
-نداشت",1,94,توانم توصیف کتاب اونقدری قشنگه نمیدونم چجور توصیف کنم، فکر کنین آموزندس، خب آموزنده بودن زیاد مهم نیست نه؟ حد کتاب می‌خواست نشون بده تمام ناراحتی‌ها چیزایی بخاطرش خودتون سرزنش میکنین واقعیت کارو انجام انجام نمی‌دادین اتفاق جالب قشنگی نمی‌افتاد ارزشی نداشتن خودتون اذیت کنین، نورا خودشو سرزنش می‌کرد بعد تمام زندگی‌ها نوع‌های مختلفی گذرون متوجه هیچ چیزی ارزش ناراحت بودن سرزنش کردن خودشو نداشت
لونا لاوگود,5,این کتاب رو وقتی خوندم که توی اوج ناامیدی بودم اینکه توی ۲۹ سالگی هیچکدوم از چیزایی که فکرشو میکردم بهترینن انجام ندادم و عقب افتادم و در واقع چیزی ندارم...اما خب این کتاب شفا دهنده بود..منو از این برزخی که هستم نجاتم داد..راسته که میگن این کتاب ها هستن که به وقتش مارو پیدامیکنن,1,55,کتاب خوندم توی اوج ناامیدی بودم اینکه توی سالگی هیچکدوم چیزایی فکرشو می‌کردم بهترینن انجام ندادم عقب افتادم واقع چیزی ندارم …اما خب کتاب شفا دهنده منو برزخی هستم نجاتم داد راسته میگن کتاب‌ها هستن وقتش مارو پیدامیکنن
کاربر ۳۷۷۹۸۰۷,5,سرشار ازحس خوب وامید بخش،این که نباید به نداشته ها فکر کرد وحسرت خورد،باید به این درک رسید که همیشه راهی وجود داره تا شاد بود واز زندگی لذت برد,1,30,سرشار ازحس خوب وامید بخش، این‌که نباید نداشته‌ها فکر کرد وحسرت خورد، درک رسید همیشه راهی وجود داره شاد واز زندگی لذت برد
فاطمه,4,دیدم رو به زندگی کمی تغییر داد امیدوارم اثرش در ذهنم ماندگار بشه کمی,1,14,دیدم زندگی کمی تغییر داد امیدوارم اثرش ذهنم ماندگار بشه کمی
مهي,4,خوب و دوست داشتنی بود. از خوندش لذت بردم، و پیشنهاد میکنم شما هم بخونید. من ادم حسرت خوردن نیستم و مفهومی که کتاب میخواست به مخاطب انتقال بده چیزی نبود که تاحالا بهش فکر نکرده باشم، با اینحال یاداوری خوبی بود و دوست دارم چیزایی که میدونم هم هرازچندگاهی بهم یاداوری بشه.,1,53,خوب دوست‌داشتنی خوندش لذت بردم، پیشنهاد می‌کنم بخونید من ادم حسرت خوردن نیستم مفهومی کتاب می‌خواست مخاطب انتقال بده چیزی نبود تاحالا بهش فکر نکرده باشم، اینحال یاداوری خوبی دوست دارم چیزایی میدونم هرازچندگاهی بهم یاداوری بشه
Masoomeh,5,بسیار عااالی بود,1,3,بسیار عالی
پری سان,5,بهترین کتاب برای عوض شدن دید زندگی,1,7,بهترین کتاب عوض شدن دید زندگی
royadrawings,5,یکی از تاثیر گذار ترین ها👌,1,6,تاثیر گذار‌ترین
وانیا,5,"اگه در تمام زندگی روزهایی به خودکشی فکر کردید و واقعا از تلاش برای خوشبخت بودن خسته شدید، حتما این کتاب رو بخونید.
خیلی از ما تصور می‌کنیم زندگی اگه جور دیگه‌ای بود ساده‌تر، جذاب‌تر و خواستنی‌تر بود. همه ما حسرت‌های بزرگ و کوچیک داریم!!
اما مطمئنا هممون راهی پیدا می‌کنیم تا از همون جایی که هستیم لذت کافی ببریم .
زندگی حقیقتا اون چیزی نیست که بهش نگاه می‌کنیم! روزای ساده، سرکار رفتن، کار کردن و پول در آوردن نیست. چون هیچ‌کس از فردا مطمئن نیست، بهتره این کتاب رو بخونید تا بدونید زندگی‌تون چقدر می‌تونه ارزشمند باشه و ازش غافل شدید!!!!",1,103,اگه تمام زندگی روزهایی خودکشی فکر کردید واقعا تلاش خوشبخت بودن خسته شدید، حتما کتاب بخونید تصور می‌کنیم زندگی اگه جور دیگه‌ای ساده‌تر، جذاب‌تر خواستنی‌تر حسرت‌های بزرگ کوچیک داریم مطمئنا هممون راهی پیدا می‌کنیم همون جایی هستیم لذت کافی ببریم زندگی حقیقتا چیزی نیست بهش نگاه می‌کنیم روزای ساده، سرکار رفتن، کار کردن پول آوردن نیست هیچ‌کس فردا مطمئن نیست، بهتره کتاب بخونید بدونید زندگی‌تون چقدر می‌تونه ارزشمند باشه ازش غافل شدید
سجادم,5,"واقعا لذت بردم
توی حال و هوای غم زده ای بودم که این کتابو شرو کردم.
همزمان سریال ریک و مورتی رو هم با این کتاب شروع کرده بودم.
هر دو از جهان های موازی و احتمالات و نتایج اعمال انسان میگن. صد البته ک سریال ریک و مورتی طنزه و این کتاب به زیبایی هر چه تمام تر تموم شد.
واقعا یاد گرفتم از این کتاب. چه حرف ها و نکته های جالبی که آدمو تا ساعت ها درگیر خودش نمیکنه و وادار ب تفکر نمیکنه!
خیلی قشنگ و ماهرانه چنان فلسفه زندگی رو ب نمایش در میاره که واقعا آدم از ته وجود بهش حس خوب دست میده.
حتما حتما پیشنهاد میشه.
ترجمش هم درجه یک بود. واقعا ترجمه بسیار زیبایی شده بود.
در کل واقعا با این کتاب زندگی می کنید.✌🏻🔥",1,134,واقعا لذت بردم توی حال هوای غم‌زده‌ای بودم کتابو شرو کردم همزمان سریال ریک مورتی کتاب شروع کرده بودم دو جهان‌های موازی احتمالات نتایج اعمال انسان میگن صد ک سریال ریک مورتی طنزه کتاب زیبایی چه تمام‌تر تموم واقعا یاد گرفتم کتاب چه حرف‌ها نکته‌های جالبی آدمو ساعت‌ها درگیر خودش نمیکنه وادار ب تفکر نمیکنه قشنگ ماهرانه چنان فلسفه زندگی ب نمایش میاره واقعا آدم ته وجود بهش حس خوب دست میده حتما حتما پیشنهاد میشه ترجمش هم‌درجه واقعا ترجمه بسیار زیبایی کل واقعا کتاب زندگی می‌کنید
Mobina Arabi,5,"یکی از بهترین کتاب هایی که خوندم
دید نو و روشنی نسبت به زندگی بهم داد، واقعا اثر خارق‌العاده ای بود",1,21,بهترین کتاب‌هایی خوندم دید نو روشنی نسبت زندگی بهم داد، واقعا اثر خارق‌العاده‌ای
پریسا,5,کتاب خوبیه,1,2,کتاب خوبیه
Hiwa,5,"یکی از درس های مهم زندگی ام رو از این کتاب گرفتم .
یاد گرفتم که همه ی ما توی زندگی بسیاری حسرت داریم ولی اگه مثلا من دیروز به خانم x می گفتم که باشه منم باهاتون میام چی میشد آیا الان زندگی راحت تر و بهتری داشتم؟ آیا صمیمیت من خانم x بیشتر می شد یا نه .
برای پیدا کردن جواب سوالم، من این کتاب را خواندم و همه جوره این کتاب رو بهتون پیشنهاد می کنم",1,80,درس‌های مهم زندگی‌ام کتاب گرفتم یاد گرفتم همه‌ی توی زندگی بسیاری حسرت داریم اگه مثلا من دیروز خانم x می‌گفتم باشه منم باهاتون میام چی می‌شد آیا الان زندگی راحت‌تر بهتری داشتم؟ آیا صمیمیت من خانم x بیشتر می‌شد پیدا کردن جواب سوالم، من کتاب خواندم جوره کتاب بهتون پیشنهاد می‌کنم
کاربر ۱۴۴۶۴۴۳شیما,5,بسیار زیبا و تامل برانگیز بود .واقعا فلسفه زنده بودن و زندگی کردن رو به زیبایی تفسیر میکنه این کتاب.دوسش داشتم,1,21,بسیار زیبا تامل برانگیز واقعا فلسفه زنده بودن زندگی کردن زیبایی تفسیر میکنه کتاب دوسش داشتم
saba,5,این کتابو بخونین تا بتونین با ی بینش جدید به زندگی نگاه کنین و از زندگی لذت ببرین,1,18,کتابو بخونین بتونین با‌ی بینش جدید زندگی نگاه کنین زندگی لذت ببرین
Feri,5,موضوع داستان و روندش برام جذاب و جدید بود، جزو کتاب هایی که خیلی زود تموم کردم.,1,17,موضوع داستان روندش برام جذاب جدید بود، جزو کتاب‌هایی زود تموم کردم
Mahla Mehdizadeh,5,عالی بود واقعا،به نگاهتون نسبت به زندگی خیلی کمک میکنه.,1,10,عالی واقعا، نگاهتون نسبت زندگی کمک میکنه
sam,5,کتاب خیلی خوبی بود,1,4,کتاب خوبی
qxl_alp,0,بینظیر بود❤️,0,2,بینظیر بود️
پانیسا شجاع الدین,5,خیلی عالی بود بهتون پیشنهاد میکنم:),1,6,عالی بهتون پیشنهاد می‌کنم
Javad Salari Moghadam,5,بسیار درگیر کننده است. الان ساعت ۲:۴۱ صبحه من به زور کنار گذاشتمش نمیشه زمین گذاشت خیلی وقته رمان به این جذابی نخوندم!,1,23,بسیار درگیر کننده الان ساعت صبحه من زور کنار گذاشتمش نمیشه زمین گذاشت وقته رمان جذابی نخوندم
مهلا,5,"یکی از کتابهاییه که توصیه میکنم حتما بخونید نمیگم شاهکار ادبیه ولی آموزنده هست...مخصوصا برای کسایی که شکست های پی دی پی تجربه کردند و تو زندگیشون کمی ناامید هستن
درسته کتاب تخیلیه ولی پیامی که به مخاطب میده کاملا واقعیه",1,41,کتابهاییه توصیه می‌کنم حتما بخونید نمیگم شاهکار ادبیه آموزنده …مخصوصا کسایی شکست‌های پی دی پی تجربه کردند تو زندگیشون کمی ناامید هستن درسته کتاب تخیلیه پیامی مخاطب میده کاملا واقعیه
ننه پسر,4,"از خواندن کتاب لذت بردم
نکات ارزشمندی برام داشت
اینکه زندگی کنیم، بدون حسرت داشتن
زندگی کنیم❤️",1,17,خواندن کتاب لذت بردم نکات ارزشمندی برام داشت اینکه زندگی کنیم، بدون حسرت داشتن زندگی کنیم️
غزال حافظی,5,"کتابخانه‌ی نیمه شب درباره‌ی جایی بین مرگ و زندگیِ ""نورا سید"" صحبت میکنه و به نظر من خیلی جالب این مفهوم رو به تصویر میکشه. این کتاب شور و شوق و امید به زندگی رو افزایش میده. برای من خوندنش لذت بخش بود و توصیه میکنم شما هم بخونید.",1,49,کتابخانه‌ی نیمه‌شب درباره‌ی جایی بین مرگ زندگی «نورا سید» صحبت میکنه نظر من جالب مفهوم تصویر میکشه کتاب شور شوق امید زندگی افزایش میده من خوندنش لذت‌بخش توصیه می‌کنم بخونید
masoomeh Salehi,5,"کتاب بسیار جالبی بود
خوندش رو توصیه میکنم به خصوص برای عزیزانی که توی زندگیشون با کلمه ای به نام"" حسرت "" آشنا شدن...
حسرت کارای نکرده، حرفای نزده ، راه های نرفته
خوندش رو توصیه میکنم برای کسایی که فکر میکنن تصمیمات اشتباه زیادی گرفتن و زندگی شون معنای خاصی نداره ...",1,53,کتاب بسیار جالبی خوندش توصیه می‌کنم خصوص عزیزانی توی زندگیشون کلمه‌ای نام «حسرت» آشنا شدن … حسرت کارای نکرده، حرفای نزده، راه‌های نرفته خوندش توصیه می‌کنم کسایی فکر میکنن تصمیمات اشتباه زیادی گرفتن زندگی شون معنای خاصی نداره …
Ghazal omidvar,5,عالی🥺🥺,1,1,عالی
حُسنیه',5,"قشنگ بود و داستان جالبی داشت🙂✨💛
و جمله ای ک خودت باید درونت رو سرسبز کنی تلنگری دوباره بود :)
بخونین",1,21,قشنگ داستان جالبی داشت جمله‌ای ک خودت درونت سرسبز کنی تلنگری دوباره بخونین
